edge_type_id dynamics_params model_template target_query source_query syn_weight weight_function weight_sigma distance_range target_sections delay
123 AMPA_ExcToExc.json exp2syn node_type_id=='395830185'&pop_name=='e4Scnn1a' pop_name=='e5Rbp4' 0.000117310806903 DirectionRule_EE 30.0 "[0.0, 200.0]" "[""basal"", ""apical""]" 2.5
124 AMPA_ExcToExc.json exp2syn node_type_id=='469798159'&pop_name=='e4Scnn1a' pop_name=='e5Rbp4' 0.00011504676232799998 DirectionRule_EE 30.0 "[0.0, 200.0]" "[""basal"", ""apical""]" 2.5
125 AMPA_ExcToExc.json exp2syn node_type_id=='476126528'&pop_name=='e4Scnn1a' pop_name=='e5Rbp4' 0.000119639385375 DirectionRule_EE 30.0 "[0.0, 200.0]" "[""basal"", ""apical""]" 2.5
126 AMPA_ExcToExc.json exp2syn node_type_id=='476218657'&pop_name=='e4Scnn1a' pop_name=='e5Rbp4' 0.000142022745099 DirectionRule_EE 30.0 "[0.0, 200.0]" "[""basal"", ""apical""]" 2.5
127 AMPA_ExcToInh.json exp2syn node_type_id=='341442651'&pop_name=='i23Pvalb' pop_name=='e5Rbp4' 0.00014066912498500003 DirectionRule_others 90.0 "[0.0, 1e+20]" "[""somatic"", ""basal""]" 1.2
128 AMPA_ExcToInh.json exp2syn node_type_id=='471077468'&pop_name=='i23Pvalb' pop_name=='e5Rbp4' 0.000236346975871 DirectionRule_others 90.0 "[0.0, 1e+20]" "[""somatic"", ""basal""]" 1.2
129 AMPA_ExcToInh.json exp2syn node_type_id=='484635029'&pop_name=='i23Pvalb' pop_name=='e5Rbp4' 0.000283807798677 DirectionRule_others 90.0 "[0.0, 1e+20]" "[""somatic"", ""basal""]" 1.2
130 AMPA_ExcToInh.json exp2syn node_type_id=='488501071'&pop_name=='i23Pvalb' pop_name=='e5Rbp4' 0.000296430126379 DirectionRule_others 90.0 "[0.0, 1e+20]" "[""somatic"", ""basal""]" 1.2
131 AMPA_ExcToExc.json exp2syn node_type_id=='477135941'&pop_name=='e4other' pop_name=='e5Rbp4' 8.27416264888e-05 DirectionRule_EE 30.0 "[0.0, 200.0]" "[""basal"", ""apical""]" 2.5
132 AMPA_ExcToExc.json exp2syn node_type_id=='483061182'&pop_name=='e4other' pop_name=='e5Rbp4' 7.22179220257e-05 DirectionRule_EE 30.0 "[0.0, 200.0]" "[""basal"", ""apical""]" 2.5
133 AMPA_ExcToExc.json exp2syn node_type_id=='485574721'&pop_name=='e4other' pop_name=='e5Rbp4' 0.00016064428899200002 DirectionRule_EE 30.0 "[0.0, 200.0]" "[""basal"", ""apical""]" 2.5
134 AMPA_ExcToExc.json exp2syn node_type_id=='485909730'&pop_name=='e4other' pop_name=='e5Rbp4' 6.07550471497e-05 DirectionRule_EE 30.0 "[0.0, 200.0]" "[""basal"", ""apical""]" 2.5
135 AMPA_ExcToExc.json exp2syn node_type_id=='486146717'&pop_name=='e4other' pop_name=='e5Rbp4' 0.000114133132891 DirectionRule_EE 30.0 "[0.0, 200.0]" "[""basal"", ""apical""]" 2.5
136 AMPA_ExcToExc.json exp2syn node_type_id=='487601493'&pop_name=='e4other' pop_name=='e5Rbp4' 0.000135867830465 DirectionRule_EE 30.0 "[0.0, 200.0]" "[""basal"", ""apical""]" 2.5
137 AMPA_ExcToInh.json exp2syn node_type_id=='313861608'&pop_name=='i5Pvalb' pop_name=='e5Rbp4' 0.0012738282335199998 DirectionRule_others 90.0 "[0.0, 1e+20]" "[""somatic"", ""basal""]" 1.2
138 AMPA_ExcToInh.json exp2syn node_type_id=='321023397'&pop_name=='i5Pvalb' pop_name=='e5Rbp4' 0.00146642303621 DirectionRule_others 90.0 "[0.0, 1e+20]" "[""somatic"", ""basal""]" 1.2
139 AMPA_ExcToInh.json exp2syn node_type_id=='330080937'&pop_name=='i5Pvalb' pop_name=='e5Rbp4' 0.00130248329877 DirectionRule_others 90.0 "[0.0, 1e+20]" "[""somatic"", ""basal""]" 1.2
140 AMPA_ExcToInh.json exp2syn node_type_id=='333785962'&pop_name=='i5Pvalb' pop_name=='e5Rbp4' 0.00141689966004 DirectionRule_others 90.0 "[0.0, 1e+20]" "[""somatic"", ""basal""]" 1.2
141 AMPA_ExcToInh.json exp2syn node_type_id=='396608557'&pop_name=='i5Pvalb' pop_name=='e5Rbp4' 0.0005914505933580001 DirectionRule_others 90.0 "[0.0, 1e+20]" "[""somatic"", ""basal""]" 1.2
142 AMPA_ExcToInh.json exp2syn node_type_id=='469610831'&pop_name=='i5Pvalb' pop_name=='e5Rbp4' 0.00110030989628 DirectionRule_others 90.0 "[0.0, 1e+20]" "[""somatic"", ""basal""]" 1.2
143 AMPA_ExcToInh.json exp2syn node_type_id=='471077857'&pop_name=='i5Pvalb' pop_name=='e5Rbp4' 0.00190450956659 DirectionRule_others 90.0 "[0.0, 1e+20]" "[""somatic"", ""basal""]" 1.2
144 AMPA_ExcToInh.json exp2syn node_type_id=='471085676'&pop_name=='i5Pvalb' pop_name=='e5Rbp4' 0.0010169337032 DirectionRule_others 90.0 "[0.0, 1e+20]" "[""somatic"", ""basal""]" 1.2
145 AMPA_ExcToInh.json exp2syn node_type_id=='478793814'&pop_name=='i5Pvalb' pop_name=='e5Rbp4' 0.00300612439392 DirectionRule_others 90.0 "[0.0, 1e+20]" "[""somatic"", ""basal""]" 1.2
